Smell_Source	Smell_Word	Quality	Sentence	Year	Book
451 frankincense|silver and gilt vases	odours	other	451 frankincense and other odours Avere burning / On the side - board Avere displayed silver and gilt vases , some of them enriched Avith precious stones / Some slaves in waiting iioav poured Avater on our hands / and placed chaplets on our heads / We drew by lot for king of the banquet / Avhose office it is to keep the company Avithin bounds , without checking a proper degree of freedom ; to give the signal for circulating bumpers ; name the toasts , and see that all the laws of drinking are observed .	1806	bl272
its incense	savour	pleasant	divine poem , and peculiar to that first season of nature : he represents the earth , before it was curst , as a great altar , breathing out its incense from all parts , and sending up a pleasant savour to the nostrils of its Creator ; to Avhich he adds a noble idea of Adam and Eve , as offering their morning worship , and filling up the universal concert of praise and adoration .	1804	bl279
Their morning incense	breathe|nostrils|smell	grateful	Now when as sacred light began to dawn In Eden , on the humid flow ' rs , that breathe Their morning incense , when all things that breathe From th ' earth ' * great altar send up silent praise To the Creator , and his nostrils fill Wilh grateful smell , forth came the human pair , And join ' d their vocal worship to the quire Ol creatures wanting voice .	1804	bl279
of the incense	fragrance		The splendour of the altar , the brilliancy of the tapers , the smoke and fragrance of the incense , and the sacrifice , as is pretended , of God himself , ' which makes a part of every celebration of public worship , are powerful aids to the piety of every sincere devotee .	1804	bl283
they|The flowery incense	perfume|whiff|puffs		142 Behold him in his shadeless bowers , Amidst a wilderness of flowers ; In vain to him they breathe perfume , For him alone the colours bloom , On which the fancy sweet might play ; For with a whiff he puffs away The flowery incense .	1804	bl294
flowers|gums|frankincense|frankincense|tapers of	perfumes|scented|scented	scented|scented	In the great hall appropriated for this ceremony a plain tablet is erected , on which is painted an inscription , in gilt characters , to this effect : O Cong - foo - tse , our revered master , let thy spiritual part 44 descend and be pleased with this our respect which we now 44 humbly offer to thee Fruit and wine , flowers , perfumes and other articles are then placed before the tablet , during which are also burning various kinds of scented gums , frankincense , frankincense , tapers of sandal wood and gilt paper .	1804	bl2126
of flowers|of fruit|the smoke of incense	odour	grateful	This ceremony , which in every respect is the fame to that which he taught as an observance towards the manes of departed relations , they are persuaded is agreeable to the invisible spirits of those to whom it is offered , who delight in hovering over the grateful odour of flowers , of fruit , and the smoke of incense .	1804	bl2126
Incense	fragrance		IN that last sigh her gentle spirit fled , And Marten ' s numbered with the holy dead ! — Her joy the Poor and Needy to protect : Virtue her creed ; Philanthropy her sect ! Incense more rich in her pure deeds behold , Than , from the censer clouds of fragrance roll ' d Hail ! due fulfiller of thy Master ' s laws : Champion of true Christianity ' s blest cause ! Hail ! Martha , busied with the needful thing ! — At thy blest change the Heavenly Choir shall sing ; From vapid scenes of troublous earth remov ' d , Enter thy Maker ' s kingdom ! Enter well approv ' d 160 PURE OLD ENGLAND .	1803	bl2134
its incense	fragrant|fragrant|perfume	fragrant|fragrant	And pleas ' d , luxuriates in the sight ; His Lillies of the vale ! Amid this gay , this fragrant hour , Death stalk ' d his rounds : Th ' unpitying pow ' r On human ill intent ; Sweeps his dire scythe in circle wide ; When sudden from the Planter ' s side , His loveliest Lilly bent ! Soft on its sister - stem reclin ' d It drooping hung : its sister kind Lent freely all its aid ; Till lost its incense — like perfume , And pal ' d its rose - ting ' d maiden bloom , For aye its beauties fade ! DRAMATIC .	1803	bl2134
myrrh|incense|aloes	aromatic|aromatic	aromatic|aromatic	The trade from this port was at first inconsiderable , inconsiderable , consisting principally in myrrh , incense , aloes , with some aromatic and medicinal drugs .	1808	bl2154
your incense	odours	sweet	My guide , instructor , lover , friend , Dear names ! in one idea blend ; Oh ! still conjoin ' d , your incense rise , And waft sweet odours to the skies .	1807	bl2164
s incense - teeming|teeming sand	teeming|teeming		But Media , rich in woods , or Ganges fair , Or Hermus dark with gold , may not compare With Italy ; nor Ind , nor Bactrian land , Nor rich Arabia ' s incense - teeming sand .	1802	bl2167
fuming|fuming incense|ambrosial sweets	fuming|fuming|odours	spicy	The fuming incense , solac ' d , and refreso ' d With spicy odours , and ambrosial sweets .	1802	bl2214
flowers|gums|frankincense|frankincense|tapers of	perfumes|scented|scented	scented|scented	In the great hall appropriated for this ceremony a plain tablet is erected , on which is painted an inscription , in gilt characters , to this effect : * ' O Cong - foo - tse , our revered master , let thy spiritual part descend and be pleased with this our respect which we now humbly offer to thee Fruit and wine , flowers , perfumes , and other articles are then placed before the tablet , during which are also burning various kinds of scented gums , frankincense , frankincense , tapers of sandal wood and gilt paper .	1806	bl2230
of flowers|of fruit|the smoke of incense	odour	grateful	This ceremony , ; which in every respect is the fame to that which he taught as an observance towards the manes of departed relations , they are persuaded is agreeable to the invisible spirits of those to whom it is offered , who delight in hovering over the grateful odour of flowers , of fruit , and the smoke of incense .	1806	bl2230
flow|rs|their incense	fragrant|fragrant	fragrant|fragrant	The fragrant flow ' rs fall down and die , No more their sweets are seen , To spread their incense to the sky , Or deck the sylvan scene .	1807	bl2269
frankincense	perfumes		Sabæa more particularly deserved , as the land of frankincense , an article of inestimable value among nations with whom perfumes were favourite and habitual lu .	1807	bl2284
grain of incense|Sabsean spices	perfumes		Come , there ' s something more in ' t ; And since that you will make a goddess of me , As such a one I ' ll tell you , I desire not The meanest altar raised up to mine honour To be pull ' d down : I can accept from you , Be your condition ne ' er so far beneath me , One grain of incense with devotion offer ' d , Beyond all perfumes , or Sabsean spices , By one that proudly thinks he merits in it : I know you love me .	1805	bl2289
fresoest incense|primrose|snow|drop|GLEANINGS|WALES|HOLLAND|WESTPHALIA	fragrance|fragrance		And sees her earliest flow ' ret rise , In fresoest incense to the soies , The primrose pale , the violet blue , And snow - drop of a virgin hue : There listens to the lapsing rill ; And Nature bids his soul be still : For only Nature ' s voice he hears , And only Nature ' s smile appears ; For ev ' ry breeze that fans the air , In fragrance breathes a peaceful prayer ; And ev ' ry note that vibrates round , In music breathes a peaceful found ; And ev ' ry blossom as it blows , And ev ' ry fun - beam as it glows , And ev ' ry leaf that bursts the bud , And ev ' ry sorub that decks the wood , In Nature ' s voice to peace invite , And bid a jarring world unite ; But let it jar — for conscience free , That peace , my friend , bestows on thee ; And tho ' the world around should rave , That peace shall Faction ' s phalanx brave ; For not a shrub that Spring bestows , And not a flow ' ret Summer blows , Nor primrose pale , nor violet blue , Nor snow - drop of a virgin hue , Nor softer breeze than fans the air , Can breath in fragrance such a prayer ; Nor GLEANINGS THROUGH WALES , HOLLAND , and WESTPHALIA .	1802	bl2305
freso|incense	fragrance		Here shall the earliest spring - flow ' r bloom at morn , And cull ' d by thee some chosen friend adorn * ; Or to Maria fragrance freso impart , The morning incense of thy faithful heart .	1802	bl2305
incense	odours	so pure	Which often cropt your odours , incense meet To thought so pure ! Ye lovely fugitives ! Coeval race with man ! for man you smile ; Why not smile at him too ? You share indeed His sudden pass ; but not his constant pain .	1806	bl2312
of the incense	odours	sacred	139 Those arches never felt the healthy sun , Nor the free motion of the elements , Chilly and damp , infused associate awe : The sacred odours of the incense still Floated ; the daylight and the taper - flames Commingled , dimming each , and each bedimmed ; And as the slow procession paced along , Still to their hymn , as if in symphony , The regular foot - fall sounded ; swelling now , Their voices in one chorus , loud and deep , Rung o ' er the echoing aisle ; and when it ceased , The silence of that huge and sacred pile Came on the heart .	1806	bl2327
the thus or frankincense	aromatics		6 The aromatics , especially the thus or frankincense , of Arabia , occupy the book of Pliny .	1802	bl2345
incense|incense|copal|gum|bitumen	incense|incense|aromatic|aromatic	aromatic|aromatic	For incense they generally made use of copal , or some other aromatic gum ; but on certain festivals they employed Chapopotli , or bitumen of Judea .	1807	bl2386
incense	odour	pleasing	More west the other soft Arabia beats , Where incense grows , and pleasing odour sweats : The bay is call ' d th ' Arabian gulf ; the name The country gives it , and ' tis great in fame .	1804	bl2390
incense	sweeter		And oh withhold not at that awful hour , The sweeter incense ( orient from the soul 140 To Him whose mercy saves ) of pray ' r and praise .	1805	bl2426
Embers|incense	breath		Mindless not , he went 370 Of Azarias ' counsel : but , unquench ' d , Embers , consuming incense rich , he bore In silver censer ; whence breath ' d all around Delicious redolence .	1805	bl2426
jasper|groves of cinnamon|frankincense	odoriferous|odoriferous	odoriferous|odoriferous	The vulgar , both the great and small , were taught to believe every wonder , of lands flowing with milk and honey , of mines and treasures , of gold and dia - monds , of palaces of marble and jasper , and of odoriferous groves of cinnamon and frankincense .	1802	bl2437
incense|myrrh|gums|spices	perfumes		Arabia has always been the centre of an extensive commerce , both of its own productions productions and those of other countries ; and its caravans convey gold , incense , myrrh , gums , perfumes , spices , and all kinds of the most valuable merchandize .	1800	bl2454
