Smell_Source	Smell_Word	Quality	Sentence	year	Book
glove|boxes|bottles	scent		Blanche questioned her by and by up in their tower chamber — the ancient octagon room , with its deep - set casements and litter of girlish trifles , its bird - cages and book - shelves , and glove - boxes and scent - bottles — questioned her closely , but at the outset outset could extort very little from those firm proud lips .	1873	bl95869
His|shining kid gloves|of	smell		His darned and shining kid gloves smell of turpentine afar , and even these are too tight for him .	1871	bl95949
Gloves	fragrant|fragrant	fragrant|fragrant	He was a handsome olive - faced Italian , and was followed by a little boy with a skin of almost Moorish dye — and great was the display at once made on the tables , of Lawn as white as driven snow , Cyprus , black as e ' er was crow ; Gloves as sweet as fragrant posies , Masks for faces and lor noses ; and there was a good deal of the eager , desultory bargaining that naturally took place where purchasing was an unusual excitement and novelty , and was to form a whole evening ' s amusement .	1872	bl91252
Spanish gloves|kerchiefs|with rose leaves|lavender	fragrant|fragrant	fragrant|fragrant	So much for show ; for use , this palace was a bewildering complication of secret drawers and pigeon - holes , all depending indeed upon one tiny gold key ; but unless the use of that key were weU understood , all it led to was certain outer receptacles of fragrant Spanish gloves , knots of ribbon , and kerchiefs strewn over with rose leaves and lavender .	1872	bl91252
faded bouquets|gloves	scented|scented	scented|scented	He had wasted no vain regrets over broken fans , faded bouquets , and scented gloves ; neither had he any promiscuous locks of hair wherewith wherewith to make a bonfire in her honour .	1874	bl91286
Enguerrand|gloves|Eue de la Chaussde d ' Antin	perfumes|perfumes		Eaoul and Enguerrand , sons of that mocker of man the Count de they keep a shop ! you are shop at which you may buy gloves and perfumes , perfumes , Eue de la Chaussde d ' Antin .	1873	bl91624
gloves	perfumes		I shall dress magnificently : there are dresses enough upstairs — I am to have a low carriage and pair of ponies : I am going to buy jewelry and perfumes and gloves in Bond Street : the Prince , who is to stay at the Clarendon , cannot fail to see me .	1873	bl91881
gloves	scented|scented	scented|scented	When the traps are dry put on the scented gloves , and set about three - fourths of the traps in the most likely places , taking care to fasten them so that they will not be sprung when a rat enters .	1872	bl91942
bottles|vinaigrettes|coins|toothpicks|knives|gloves|book markers|brooches|pins	smelling		, under the flooring were found a great number of fans of various sizes , shapes , and periods , smelling bottles , vinaigrettes , coins , toothpicks , knives , gloves , book markers , brooches , pins , etc .	1877	bl91957
With herbs|flowers|gloves|delicate chains of amber	smells|perfumed|Perfumed|nostrils	ill|sweet	Then here , she hath a place , on my back - side , Wherein she loves to walk ; and that , she said , Had some ill smells about it : now , this walk Have I , before she knows it , thus perfumed With herbs , and flowers ; and laid in divers places , As ' twere on altars , consecrate to her , Perfumed gloves , and delicate chains of amber , To keep the air in awe of her sweet nostrils : This have I done , and this I think will please her .	1875	bl97621
Gloves	Perfume		AWN , as white as driven snow ; — ' Cypress , black as e ' er was crow ; Gloves , as sweet as damask roses ; Masks for faces , and for noses ; Bugle bracelet , necklace - amber , Perfume for a lady ' s chamber : Golden quoifs and stomachers , For my lads to give their dears ! Pins and poking - sticks of steel , What maids lack from head to heel : Come , buy of me , come ; come buy , come buy Buy , lads , or else your lasses cry .	1870	bl97779
weddingdresses|weddingdresses|trimmings|gloves|fans|handkerchiefs	scent		Botherem , at once — U - N - S , Yes , So Slitherem and Louey went shopping ; buying weddingdresses , weddingdresses , trimmings , gloves , fans , handkerchiefs , scent , and the thousand and one necessaries of a lady ' s trousseau .	1872	bl97803
glove|a cricket - bat|bottles|pantaloons	scent		Our band , like a detachment of spectral workmen , grope for aught the waters have lodged in the hidden chambers , and they start the evil denizens from their retreat ; they turn out curious vestiges of river refuse , flotsam and jetsam of daily tides : corks , feathers , bits of wood , decayed vegetables , flowers , paper , muslin , old boots , bottles , straw , hops , children ' s boats , balls , dolls , old ladies ' caps , bonnets , dead fish , a tangle of weed , pocket - handkerchiefs , pocket - handkerchiefs , straw - hats , parasols , walking - sticks , fishing - rods , oiltubs , oiltubs , shreds of hop - pockets , a tattered Testament , biscuit - tins , a distiller ' s circular sticking to a Guide to Knowledge ; bundles of mystery , egg - shells , orange - peel , masks , a clothesprop , clothesprop , a glove , a cricket - bat , scent - bottles , pantaloons , an oar with the clutch of a skeleton hand still firm ; a bib and tucker , a camera , a coop , the prospectus of a public company , a printed sermon , vases , a sweep ' s brush , electro - plate , various bulbs , a rabbit - skin , a portrait of Mr .	1878	bl97853
gloves|sweet powder	perfumes		Come , maidens , & amp ; c We travel all day through dirt and through mire , To fetch you sine laces and what you desire ; No pains do we spare to bring you choice ware , As gloves and perfumes , and sweet powder for hair .	1881	bl58160
gloves	smelling		Altiora came and went to and fro at intervals , with fan , smelling - bottle , or gloves , which added greatly to the importance importance of the affair .	1886	bl58173
organs|harmoniums|furniture|carpets|fountains|sewing|machines|shawls|robes|mantles|bonnets|lace|gloves|cradles|baby - bnen|wine|spirits	scent -		Among the remaining prizes which are to be exhibited shortly at the Palais de l ' lndustrie there is a multitude of pianos , organs , harmoniums , furniture , carpets , scent - fountains , sewing - machines , shawls , robes , mantles , bonnets , lace , gloves , cradles , baby - bnen , wine , spirits and bqueurs , books , clocks , watches , toys , engravings , perfumery , perfumery , and underclothing for ladies and gentlemen .	1880	bl58303
the honeysuckle|its|the tall purple foxglove|the pink gentian|the	odour	rich|luscious	The unselfishness of a good servant is unselfish indeed , and not to be repaid with money ! What a delightful drive that was through the lanes , bordered by high hedges in the full maturity of summer , where all kinds of wild flowers flourished luxuriantly ; the honeysuckle with its rich , luscious odour , the tall purple foxglove , the pink gentian , the white star of Bethlehem , and the bright , deep blue of the speedwell .	1885	bl58311
of|of gloves	scented|scented|buttoned|buttoned	scented|scented|buttoned|buttoned	Wagers of gloves , scented and many - buttoned , are concluded between belles and beaux , on terms singularly partial to the former .	1882	bl58458
Its|gloves	perfumed|perfumed	perfumed|perfumed	Its perfumed gloves used to be famous , like the leather of Cordova , and , though this particular industry no longer exists , the seventy distilleries of Grasse haATe a large and ahvays increasing business .	1885	bl58628
bluebells|fox|gloves|primroses|of flowers|of the breeze	perfume		Now that birds aud flowers are being driven from old haunts and habitats , that bluebells bluebells and violets , fox - gloves and primroses are disappearing from hedge - rows , it is a source of pleasure to think there are wastes that defy the plough , where the perfume of flowers , the songs of birds , and the music of the breeze , 24 THE SEVERN VALLEY .	1882	bl54038
of|of gloves	scented|scented|buttoned|buttoned	scented|scented|buttoned|buttoned	Wagers of gloves , scented and many - buttoned , are concluded between belles and beaux , on terms singularly partial to the former .	1885	bl54460
primrose|gaudy foxglove|foxglove|of the invisible violet	aroma		The banks were gay Avith clustering primrose and gaudy foxglove , foxglove , and the air rich with the aroma of the invisible violet .	1880	bl54520
blue|nodding foxgloves|winding eglantines|other wild sweet flowers|blossoms	fragrance		A rough bridle - road by the brook side , often in stormy weather covered with water , dark beds of heath not yet in bloom , blue forget - me - nots and nodding foxgloves , winding eglantines , and other wild sweet flowers , exhaling fragrance , and putting forth blossoms at their own sweet will , were the only ornaments of that rude dwelling .	1882	bl54607
sweetmeats|silks|furs|gloves	scents		Wines , scents , sweetmeats , silks and furs , and even white kid gloves , were all turned out in turn , and last , but not least , the man himself turned out to be an old Jemadar and native Adjutant of the 2d Beluchis , who had served with them in both Persia and China , and who took his discharge some eighteen years ago , and has been trading ever since in various parts of Central Asia .	1888	bl542
gloves	scented|scented	scented|scented	What ? When you go choosing your sweetheart , would you pick out one that had as large hands as these ? ' She held forth her hands , and regarded them ; and yet with some complacency , for she had put on a pair of scented gloves which her father had brought her from London , London , and these were beautifully embroidered with silver , for he knew her tastes , and that she was not afraid to wear finery , whatever the preachers might say .	1884	bl545
gloves	perfumes		Madame Madame de Vintimille had died suddenly , and , as usual , poison in some form — perfumes , gloves , or billets - doux — was suspected ; suspicion , on this occasion , glancing at Madame de Mailly , and , more absurdly still , even looking askance at the old cardinal .	1880	bl5508
